 1/35 Test   #1: antsRegistrationTest_AffineScaleMasks .......................***Failed    1.47 sec
3	antsRegistrationTest_SyNScaleNoMasks	1.69
3	antsRegistrationTest_SyNScaleNoMasks_Float	1.47
3	antsRegistrationTest_initialize_transforms_per_stage	0.58
25/35 Test  #25: antsRegistrationTest_initializePerStage_ComparisonTesting ...***Not Run   0.00 sec
3	ANTS_ROT_GSYN	10.37
3	ANTS_ROT_GSYN_WARP	0.57
3	ANTS_ROT_GSYN_INVERSEWARP	0.67
3	ANTS_ROT_EXP	7.55
3	ANTS_ROT_EXP_WARP	0.51
3	ANTS_ROT_EXP_WARP2	0.40
3	ANTS_ROT_EXP_INVERSEWARP	0.65
3	ANTS_ROT_EXP_INVERSEWARP2	0.39
34/35 Test #169: ANTS_SYN_WITH_TIME ..........................................***Failed   12.64 sec
35/35 Test #170: ANTS_SYN_WITH_TIME_WARP .....................................***Failed    0.06 sec
