1	BRAINSFitTest_AffineRotationMasks	0.70
1	BRAINSFitTest_AffineRotationNoMasks	1.10
1	BRAINSFitTest_AffineScaleMasks	0.96
1	BRAINSFitTest_AffineScaleNoMasks	1.29
1	BRAINSFitTest_AffineTranslationMasks	0.19
1	BRAINSFitTest_AffineTranslationNoMasks	0.17
1	BRAINSFitTest_BSplineAnteScaleRotationRescaleHeadMasks	4.50
1	BRAINSFitTest_BSplineOnlyRescaleHeadMasks	75.63
1	BRAINSFitTest_BSplineScaleRotationRescaleHeadMasks	3.68
1	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasks	3.20
1	BRAINSFitTest_RigidAnisotropicMasks	1.20
1	BRAINSFitTest_RigidMedianRotationNoMasks	1.03
1	BRAINSFitTest_RigidRotGeomNoMasks	1.50
1	BRAINSFitTest_RigidRotaRotaRotNoMasks	1.94
1	BRAINSFitTest_RigidRotationHeadMasks	0.92
1	BRAINSFitTest_RigidRotationMasks	5.50
1	BRAINSFitTest_RigidRotationNoMasksRiginInPlaceInterp	0.73
1	BRAINSFitTest_ScaleRotationRescaleHeadMasksNoInit	2.58
1	BRAINSFitTest_ScaleSkewVersorRotationMasks	0.92
1	BRAINSFitTest_ScaleSkewVersorRotationNoMasks	1.28
1	BRAINSFitTest_ScaleSkewVersorScaleMasks	0.86
1	BRAINSFitTest_ScaleSkewVersorScaleNoMasks	0.68
1	BRAINSFitTest_ScaleTranslationRescaleHeadMasksInit	1.78
1	BRAINSFitTest_ScaleVersorRotationMasks	0.51
1	BRAINSFitTest_ScaleVersorRotationNoMasks	0.92
1	BRAINSFitTest_ScaleVersorScaleMasks	0.62
1	BRAINSFitTest_ScaleVersorScaleNoMasks	0.60
1	BRAINSFitTest_BSplineScaleRotationHeadMasksUShort	3.82
1	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasksUShort	3.20
1	BRAINSFitTest_NCMetricBrainToItself	0.17
1	BRAINSFitTest_NCAffineRotationMasks	0.48
1	BRAINSFitTest_NCScaleSkewVersorRotationMasks	0.34
1	BRAINSFitTest_MSEMetricBrainToItself	0.17
1	BRAINSFitTest_MSEAffineRotationMasks	0.28
1	BRAINSFitTest_MSEScaleSkewVersorRotationMasks	0.27
1	BRAINSFitTest_MIHAffineRotationMasks	1.49
1	BRAINSFitTest_MIHScaleSkewVersorRotationMasks	0.38
2	BRAINSFitTest_AffineRotationMasks	0.95
2	BRAINSFitTest_AffineRotationNoMasks	1.75
2	BRAINSFitTest_AffineScaleMasks	1.28
2	BRAINSFitTest_AffineScaleNoMasks	1.90
2	BRAINSFitTest_AffineTranslationMasks	0.26
2	BRAINSFitTest_AffineTranslationNoMasks	0.23
2	BRAINSFitTest_BSplineAnteScaleRotationRescaleHeadMasks	6.03
2	BRAINSFitTest_BSplineOnlyRescaleHeadMasks	71.75
2	BRAINSFitTest_BSplineScaleRotationRescaleHeadMasks	3.63
2	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasks	3.18
2	BRAINSFitTest_RigidAnisotropicMasks	1.20
2	BRAINSFitTest_RigidMedianRotationNoMasks	1.03
2	BRAINSFitTest_RigidRotGeomNoMasks	1.53
2	BRAINSFitTest_RigidRotaRotaRotNoMasks	2.06
2	BRAINSFitTest_RigidRotationHeadMasks	0.98
2	BRAINSFitTest_RigidRotationMasks	5.54
2	BRAINSFitTest_RigidRotationNoMasksRiginInPlaceInterp	0.70
2	BRAINSFitTest_ScaleRotationRescaleHeadMasksNoInit	2.71
2	BRAINSFitTest_ScaleSkewVersorRotationMasks	0.93
2	BRAINSFitTest_ScaleSkewVersorRotationNoMasks	1.30
2	BRAINSFitTest_ScaleSkewVersorScaleMasks	0.90
2	BRAINSFitTest_ScaleSkewVersorScaleNoMasks	0.67
2	BRAINSFitTest_ScaleTranslationRescaleHeadMasksInit	1.73
2	BRAINSFitTest_ScaleVersorRotationMasks	0.53
2	BRAINSFitTest_ScaleVersorRotationNoMasks	0.91
2	BRAINSFitTest_ScaleVersorScaleMasks	0.66
2	BRAINSFitTest_ScaleVersorScaleNoMasks	0.60
2	BRAINSFitTest_BSplineScaleRotationHeadMasksUShort	3.85
2	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasksUShort	3.18
2	BRAINSFitTest_NCMetricBrainToItself	0.17
2	BRAINSFitTest_NCAffineRotationMasks	0.50
2	BRAINSFitTest_NCScaleSkewVersorRotationMasks	0.37
2	BRAINSFitTest_MSEMetricBrainToItself	0.17
2	BRAINSFitTest_MSEAffineRotationMasks	0.28
2	BRAINSFitTest_MSEScaleSkewVersorRotationMasks	0.27
2	BRAINSFitTest_MIHAffineRotationMasks	1.05
2	BRAINSFitTest_MIHScaleSkewVersorRotationMasks	0.23
3	BRAINSFitTest_AffineRotationMasks	0.69
3	BRAINSFitTest_AffineRotationNoMasks	1.10
3	BRAINSFitTest_AffineScaleMasks	1.01
3	BRAINSFitTest_AffineScaleNoMasks	1.39
3	BRAINSFitTest_AffineTranslationMasks	0.21
3	BRAINSFitTest_AffineTranslationNoMasks	0.17
3	BRAINSFitTest_BSplineAnteScaleRotationRescaleHeadMasks	4.30
3	BRAINSFitTest_BSplineOnlyRescaleHeadMasks	68.76
3	BRAINSFitTest_BSplineScaleRotationRescaleHeadMasks	3.64
3	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasks	3.20
3	BRAINSFitTest_RigidAnisotropicMasks	1.20
3	BRAINSFitTest_RigidMedianRotationNoMasks	1.04
3	BRAINSFitTest_RigidRotGeomNoMasks	1.52
3	BRAINSFitTest_RigidRotaRotaRotNoMasks	1.91
3	BRAINSFitTest_RigidRotationHeadMasks	0.99
3	BRAINSFitTest_RigidRotationMasks	5.40
3	BRAINSFitTest_RigidRotationNoMasksRiginInPlaceInterp	0.46
3	BRAINSFitTest_ScaleRotationRescaleHeadMasksNoInit	1.73
3	BRAINSFitTest_ScaleSkewVersorRotationMasks	0.55
3	BRAINSFitTest_ScaleSkewVersorRotationNoMasks	0.66
