 8/20 Test #354: GTRACTTest_gtractConcatDwi_Concat_Dicom ...........***Failed    0.23 sec
 9/20 Test #355: GTRACTTest_gtractConcatDwi_Concat_multi_Dicom .....***Failed    0.23 sec
5	GTRACTTest_gtractResampleDWIInPlace	1.28
5	GTRACTTest_gtractResampleDWIInPlace_Rot15z	1.56
5	chk_GTRACTTest_gtractResampleDWIInPlace_Rot15z	0.02
5	GTRACTTest_gtractResampleDWIInPlace_Rot-15z	1.70
5	chk_GTRACTTest_gtractResampleDWIInPlace_Rot-15z	0.02
5	GTRACTTest_gtractResampleDWIInPlace_Rot45z	1.30
5	chk_GTRACTTest_gtractResampleDWIInPlace_Rot45z	0.02
5	GTRACTTest_gtractResampleDWIInPlace_Rot30x	1.25
5	chk_GTRACTTest_gtractResampleDWIInPlace_Rot30x	0.02
5	GTRACTTest_gtractResampleDWIInPlace_Rot30y	1.29
5	chk_GTRACTTest_gtractResampleDWIInPlace_Rot30y	0.02
