1	BRAINSFitTest_AffineRotationMasks	0.94
1	BRAINSFitTest_AffineRotationNoMasks	1.85
1	BRAINSFitTest_AffineScaleMasks	1.24
1	BRAINSFitTest_AffineScaleNoMasks	1.89
1	BRAINSFitTest_AffineTranslationMasks	0.27
1	BRAINSFitTest_AffineTranslationNoMasks	0.25
1	BRAINSFitTest_BSplineAnteScaleRotationRescaleHeadMasks	5.26
1	BRAINSFitTest_BSplineOnlyRescaleHeadMasks	76.18
1	BRAINSFitTest_BSplineScaleRotationRescaleHeadMasks	3.70
1	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasks	3.17
1	BRAINSFitTest_RigidAnisotropicMasks	1.23
1	BRAINSFitTest_RigidMedianRotationNoMasks	1.06
1	BRAINSFitTest_RigidRotGeomNoMasks	1.57
1	BRAINSFitTest_RigidRotaRotaRotNoMasks	2.05
1	BRAINSFitTest_RigidRotationHeadMasks	1.01
1	BRAINSFitTest_RigidRotationMasks	5.53
1	BRAINSFitTest_RigidRotationNoMasksRiginInPlaceInterp	0.73
1	BRAINSFitTest_ScaleRotationRescaleHeadMasksNoInit	2.60
1	BRAINSFitTest_ScaleSkewVersorRotationMasks	0.94
1	BRAINSFitTest_ScaleSkewVersorRotationNoMasks	1.30
1	BRAINSFitTest_ScaleSkewVersorScaleMasks	0.89
1	BRAINSFitTest_ScaleSkewVersorScaleNoMasks	0.69
1	BRAINSFitTest_ScaleTranslationRescaleHeadMasksInit	1.79
1	BRAINSFitTest_ScaleVersorRotationMasks	0.53
1	BRAINSFitTest_ScaleVersorRotationNoMasks	0.92
1	BRAINSFitTest_ScaleVersorScaleMasks	0.69
1	BRAINSFitTest_ScaleVersorScaleNoMasks	0.65
1	BRAINSFitTest_BSplineScaleRotationHeadMasksUShort	3.84
1	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasksUShort	3.18
1	BRAINSFitTest_NCMetricBrainToItself	0.20
1	BRAINSFitTest_NCAffineRotationMasks	0.51
1	BRAINSFitTest_NCScaleSkewVersorRotationMasks	0.38
1	BRAINSFitTest_MSEMetricBrainToItself	0.19
1	BRAINSFitTest_MSEAffineRotationMasks	0.29
1	BRAINSFitTest_MSEScaleSkewVersorRotationMasks	0.30
1	BRAINSFitTest_MIHAffineRotationMasks	1.50
1	BRAINSFitTest_MIHScaleSkewVersorRotationMasks	0.42
2	BRAINSFitTest_AffineRotationMasks	0.95
2	BRAINSFitTest_AffineRotationNoMasks	1.77
2	BRAINSFitTest_AffineScaleMasks	1.31
2	BRAINSFitTest_AffineScaleNoMasks	1.93
2	BRAINSFitTest_AffineTranslationMasks	0.28
2	BRAINSFitTest_AffineTranslationNoMasks	0.25
2	BRAINSFitTest_BSplineAnteScaleRotationRescaleHeadMasks	5.86
2	BRAINSFitTest_BSplineOnlyRescaleHeadMasks	82.98
2	BRAINSFitTest_BSplineScaleRotationRescaleHeadMasks	3.67
2	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasks	3.18
2	BRAINSFitTest_RigidAnisotropicMasks	1.23
2	BRAINSFitTest_RigidMedianRotationNoMasks	1.09
2	BRAINSFitTest_RigidRotGeomNoMasks	1.56
2	BRAINSFitTest_RigidRotaRotaRotNoMasks	1.98
2	BRAINSFitTest_RigidRotationHeadMasks	1.00
2	BRAINSFitTest_RigidRotationMasks	5.64
2	BRAINSFitTest_RigidRotationNoMasksRiginInPlaceInterp	0.70
2	BRAINSFitTest_ScaleRotationRescaleHeadMasksNoInit	2.58
2	BRAINSFitTest_ScaleSkewVersorRotationMasks	0.95
2	BRAINSFitTest_ScaleSkewVersorRotationNoMasks	1.31
2	BRAINSFitTest_ScaleSkewVersorScaleMasks	0.92
2	BRAINSFitTest_ScaleSkewVersorScaleNoMasks	0.69
2	BRAINSFitTest_ScaleTranslationRescaleHeadMasksInit	1.79
2	BRAINSFitTest_ScaleVersorRotationMasks	0.53
2	BRAINSFitTest_ScaleVersorRotationNoMasks	0.94
2	BRAINSFitTest_ScaleVersorScaleMasks	0.67
2	BRAINSFitTest_ScaleVersorScaleNoMasks	0.65
2	BRAINSFitTest_BSplineScaleRotationHeadMasksUShort	3.85
2	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasksUShort	3.20
2	BRAINSFitTest_NCMetricBrainToItself	0.19
2	BRAINSFitTest_NCAffineRotationMasks	0.52
2	BRAINSFitTest_NCScaleSkewVersorRotationMasks	0.38
2	BRAINSFitTest_MSEMetricBrainToItself	0.19
2	BRAINSFitTest_MSEAffineRotationMasks	0.30
2	BRAINSFitTest_MSEScaleSkewVersorRotationMasks	0.30
2	BRAINSFitTest_MIHAffineRotationMasks	1.49
2	BRAINSFitTest_MIHScaleSkewVersorRotationMasks	0.31
3	BRAINSFitTest_AffineRotationMasks	0.70
3	BRAINSFitTest_AffineRotationNoMasks	1.18
3	BRAINSFitTest_AffineScaleMasks	0.99
3	BRAINSFitTest_AffineScaleNoMasks	1.42
3	BRAINSFitTest_AffineTranslationMasks	0.19
3	BRAINSFitTest_AffineTranslationNoMasks	0.19
3	BRAINSFitTest_BSplineAnteScaleRotationRescaleHeadMasks	4.29
3	BRAINSFitTest_BSplineOnlyRescaleHeadMasks	61.46
3	BRAINSFitTest_BSplineScaleRotationRescaleHeadMasks	2.63
3	BRAINSFitTest_BSplineScaleRotationHistogramHeadMasks	2.35
